Unnamed: 0,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,TDP CATEGORY,year,'Transistor Density (million per mm^2)',FP16 GFLOPS per W,FP32 GFLOPS per W,FP64 GFLOPS per W
1179,AMD Sempron 145,CPU,2010-09-01,45.0,45.0,117.0,234.0,2800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2010.0,2.0,0.0,0.0,0.0
1180,Intel Pentium M 730,CPU,2005-01-19,90.0,27.0,84.0,140.0,1600.0,Intel,Intel,0.0,0.0,0.0,low<30,2005.0,1.6666666666666667,0.0,0.0,0.0
1181,Intel Atom E665CT,CPU,2010-11-22,45.0,7.0,26.0,47.0,1300.0,Intel,Intel,0.0,0.0,0.0,low<30,2010.0,1.8076923076923077,0.0,0.0,0.0
1182,Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,0.0,0.0,0.0,medium <100,2002.0,0.3767123287671233,0.0,0.0,0.0
1183,Intel Xeon 3.06,CPU,2003-07-14,130.0,97.0,237.0,286.0,3066.0,Intel,Intel,0.0,0.0,0.0,medium <100,2003.0,1.2067510548523206,0.0,0.0,0.0
1184,Intel Xeon Platinum 9282,CPU,2019-04-02,14.0,400.0,148.0,8000.0,2600.0,Intel,Intel,0.0,0.0,0.0,,2019.0,54.054054054054056,0.0,0.0,0.0
1185,AMD Opteron 142,CPU,2004-05-18,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.5492227979274611,0.0,0.0,0.0
1186,Intel Xeon X5650,CPU,2010-03-16,32.0,95.0,239.0,1170.0,2666.0,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,4.895397489539749,0.0,0.0,0.0
1187,AMD Z-01,CPU,2011-06-01,40.0,6.0,148.0,624.0,1000.0,Unknown,AMD,0.0,0.0,0.0,low<30,2011.0,4.216216216216216,0.0,0.0,0.0
1188,AMD A4-3300,CPU,2011-09-07,32.0,65.0,228.0,1178.0,2500.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2011.0,5.166666666666667,0.0,0.0,0.0
1189,AMD FX-8150,CPU,2011-10-12,32.0,125.0,315.0,1200.0,3600.0,Unknown,AMD,0.0,0.0,0.0,high <200,2011.0,3.8095238095238093,0.0,0.0,0.0
1190,Intel Xeon E7-8850,CPU,2011-04-03,32.0,130.0,513.0,2600.0,2000.0,Intel,Intel,0.0,0.0,0.0,high <200,2011.0,5.0682261208577,0.0,0.0,0.0
1191,AMD Athlon 64 X2 3800+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2000.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7,0.0,0.0,0.0
1192,Intel Xeon L5630,CPU,2010-03-16,32.0,40.0,239.0,1170.0,2133.0,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,4.895397489539749,0.0,0.0,0.0
1193,Intel Core Solo ULV U1500,CPU,2006-04-19,65.0,5.0,90.0,151.0,1333.0,Intel,Intel,0.0,0.0,0.0,low<30,2006.0,1.6777777777777778,0.0,0.0,0.0
1194,Intel Pentium 4 511,CPU,2005-01-01,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,0.0,0.0,0.0,medium <100,2005.0,1.146788990825688,0.0,0.0,0.0
1195,Intel Celeron 440,CPU,2007-06-03,65.0,35.0,77.0,105.0,2000.0,Intel,Intel,0.0,0.0,0.0,medium <100,2007.0,1.3636363636363635,0.0,0.0,0.0
1196,Intel Xeon Platinum 8253,CPU,2018-12-11,14.0,125.0,148.0,8000.0,2200.0,Intel,Intel,0.0,0.0,0.0,high <200,2018.0,54.054054054054056,0.0,0.0,0.0
1197,Intel Atom Z650,CPU,2011-04-11,45.0,3.0,65.0,140.0,1200.0,Intel,Intel,0.0,0.0,0.0,low<30,2011.0,2.1538461538461537,0.0,0.0,0.0
1198,AMD A10-6800K,CPU,2013-06-01,32.0,100.0,246.0,1178.0,4100.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2013.0,4.788617886178862,0.0,0.0,0.0
1199,AMD A10-6790K,CPU,2013-10-28,32.0,100.0,246.0,1178.0,4000.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2013.0,4.788617886178862,0.0,0.0,0.0
1200,Intel Celeron D 340,CPU,2004-09-22,90.0,84.0,109.0,125.0,2930.0,Intel,Intel,0.0,0.0,0.0,medium <100,2004.0,1.146788990825688,0.0,0.0,0.0
1201,AMD Turion X2 RM-75,CPU,2008-12-01,65.0,35.0,148.0,624.0,2200.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2008.0,4.216216216216216,0.0,0.0,0.0
1202,AMD Opteron 846,CPU,2004-12-01,90.0,85.0,148.0,106.0,2000.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.7162162162162162,0.0,0.0,0.0
1203,Intel Pentium M 755,CPU,2004-05-10,90.0,21.0,84.0,140.0,2000.0,Intel,Intel,0.0,0.0,0.0,low<30,2004.0,1.6666666666666667,0.0,0.0,0.0
1204,AMD Mobile Athlon 64 2700+,CPU,2004-08-01,130.0,82.0,193.0,106.0,1600.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.5492227979274611,0.0,0.0,0.0
1205,AMD Athlon X4 970,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2017.0,4.788617886178862,0.0,0.0,0.0
1206,AMD Sempron 2200+,CPU,2001-01-01,130.0,62.0,101.0,63.0,1500.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2001.0,0.6237623762376238,0.0,0.0,0.0
1207,AMD EPYC 7713,CPU,2021-03-15,7.0,225.0,148.0,624.0,2000.0,TSMC,AMD,0.0,0.0,0.0,,2021.0,4.216216216216216,0.0,0.0,0.0
1208,Intel Core i3-4100E,CPU,2013-09-04,22.0,37.0,118.0,1400.0,2400.0,Intel,Intel,0.0,0.0,0.0,medium <100,2013.0,11.864406779661017,0.0,0.0,0.0
1209,Intel Core i5-9600,CPU,2018-10-19,14.0,65.0,148.0,624.0,3100.0,Intel,Intel,0.0,0.0,0.0,medium <100,2018.0,4.216216216216216,0.0,0.0,0.0
1210,Intel Core m3-8114Y,CPU,2018-05-05,10.0,28.0,123.0,624.0,1500.0,Intel,Intel,0.0,0.0,0.0,low<30,2018.0,5.073170731707317,0.0,0.0,0.0
1211,AMD A8-5500B,CPU,2012-10-02,32.0,65.0,246.0,1178.0,3200.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2012.0,4.788617886178862,0.0,0.0,0.0
1212,AMD Opteron 244,CPU,2004-12-01,90.0,85.0,148.0,106.0,1800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.7162162162162162,0.0,0.0,0.0
1213,AMD Mobile Athlon 64 2800+,CPU,2004-08-01,130.0,35.0,193.0,106.0,1800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.5492227979274611,0.0,0.0,0.0
1214,Intel Xeon X5570,CPU,2009-03-30,45.0,95.0,263.0,731.0,2933.0,Intel,Intel,0.0,0.0,0.0,medium <100,2009.0,2.779467680608365,0.0,0.0,0.0
1215,Intel Core i9-9980XE,CPU,2018-10-19,14.0,165.0,148.0,624.0,3000.0,Intel,Intel,0.0,0.0,0.0,high <200,2018.0,4.216216216216216,0.0,0.0,0.0
1216,Intel Pentium G4600T,CPU,2017-01-03,14.0,35.0,148.0,624.0,3000.0,Intel,Intel,0.0,0.0,0.0,medium <100,2017.0,4.216216216216216,0.0,0.0,0.0
1217,Intel Core i7-960,CPU,2009-10-20,45.0,130.0,263.0,731.0,3200.0,Intel,Intel,0.0,0.0,0.0,high <200,2009.0,2.779467680608365,0.0,0.0,0.0
1218,AMD Athlon 64 FX-57,CPU,2005-06-27,90.0,104.0,115.0,114.0,2800.0,Unknown,AMD,0.0,0.0,0.0,high <200,2005.0,0.991304347826087,0.0,0.0,0.0
1219,AMD A4-5150M,CPU,2013-03-12,32.0,35.0,246.0,1178.0,2700.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2013.0,4.788617886178862,0.0,0.0,0.0
1220,Intel Core i7-8700K,CPU,2017-10-05,14.0,95.0,154.0,624.0,3700.0,Intel,Intel,0.0,0.0,0.0,medium <100,2017.0,4.0519480519480515,0.0,0.0,0.0
1221,Intel Core 2 Duo E7300,CPU,2008-08-10,45.0,65.0,107.0,420.0,2667.0,Intel,Intel,0.0,0.0,0.0,medium <100,2008.0,3.925233644859813,0.0,0.0,0.0
1222,AMD Athlon X2 6500 BE,CPU,2008-09-08,65.0,95.0,285.0,450.0,2300.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2008.0,1.5789473684210527,0.0,0.0,0.0
1223,Intel Xeon Gold 5318S,CPU,2021-04-06,10.0,165.0,148.0,624.0,2100.0,Intel,Intel,0.0,0.0,0.0,high <200,2021.0,4.216216216216216,0.0,0.0,0.0
1224,AMD A6-9550,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2017.0,4.788617886178862,0.0,0.0,0.0
1225,AMD Athlon XP 1700+,CPU,2001-01-01,130.0,50.0,80.0,37.0,1467.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2001.0,0.4625,0.0,0.0,0.0
1226,AMD Sempron 3500+ EE SFF,CPU,2006-05-23,90.0,35.0,103.0,81.0,2000.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7864077669902912,0.0,0.0,0.0
1227,Intel Pentium G630,CPU,2011-09-04,32.0,65.0,131.0,504.0,2700.0,Intel,Intel,0.0,0.0,0.0,medium <100,2011.0,3.8473282442748094,0.0,0.0,0.0
1228,AMD Opteron 148,CPU,2005-08-02,90.0,85.0,148.0,106.0,2200.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,0.7162162162162162,0.0,0.0,0.0
1229,Intel Xeon Gold 5320T,CPU,2021-04-06,10.0,150.0,148.0,624.0,2300.0,Intel,Intel,0.0,0.0,0.0,high <200,2021.0,4.216216216216216,0.0,0.0,0.0
1230,AMD Ryzen 5 2600H,CPU,2018-05-30,14.0,15.0,246.0,624.0,3300.0,GF,AMD,0.0,0.0,0.0,low<30,2018.0,2.5365853658536586,0.0,0.0,0.0
1231,Intel Core i5-8250U,CPU,2017-08-21,14.0,15.0,123.0,624.0,1600.0,Intel,Intel,0.0,0.0,0.0,low<30,2017.0,5.073170731707317,0.0,0.0,0.0
1232,Intel Pentium E6500,CPU,2009-08-09,45.0,65.0,82.0,228.0,2933.0,Intel,Intel,0.0,0.0,0.0,medium <100,2009.0,2.7804878048780486,0.0,0.0,0.0
1233,Intel Core i5-3335S,CPU,2012-11-01,22.0,65.0,160.0,1480.0,2700.0,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,9.25,0.0,0.0,0.0
1234,Intel Pentium G2120,CPU,2012-09-03,22.0,55.0,94.0,624.0,3100.0,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,6.638297872340425,0.0,0.0,0.0
1235,Intel Core i7-6700TE,CPU,2015-09-01,14.0,35.0,148.0,624.0,2400.0,Intel,Intel,0.0,0.0,0.0,medium <100,2015.0,4.216216216216216,0.0,0.0,0.0
1236,Intel Pentium 4 HT 640,CPU,2005-02-20,90.0,84.0,109.0,169.0,3200.0,Intel,Intel,0.0,0.0,0.0,medium <100,2005.0,1.5504587155963303,0.0,0.0,0.0
1237,AMD Athlon 220GE,CPU,2018-12-21,14.0,35.0,192.0,4800.0,3400.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2018.0,25.0,0.0,0.0,0.0
1238,AMD EPYC 7313,CPU,2021-03-15,7.0,155.0,148.0,624.0,3000.0,TSMC,AMD,0.0,0.0,0.0,high <200,2021.0,4.216216216216216,0.0,0.0,0.0
1239,AMD Opteron 156,CPU,2005-05-01,90.0,104.0,148.0,106.0,3000.0,Unknown,AMD,0.0,0.0,0.0,high <200,2005.0,0.7162162162162162,0.0,0.0,0.0
1240,AMD Phenom II X4 970 BE,CPU,2010-09-21,45.0,125.0,258.0,758.0,3500.0,Unknown,AMD,0.0,0.0,0.0,high <200,2010.0,2.937984496124031,0.0,0.0,0.0
1241,Intel Core i5-8650,CPU,2018-09-01,14.0,65.0,148.0,624.0,3100.0,Intel,Intel,0.0,0.0,0.0,medium <100,2018.0,4.216216216216216,0.0,0.0,0.0
1242,Intel Xeon E5506,CPU,2009-03-30,45.0,80.0,263.0,731.0,2133.0,Intel,Intel,0.0,0.0,0.0,medium <100,2009.0,2.779467680608365,0.0,0.0,0.0
1243,Intel Core i3-6100,CPU,2015-09-01,14.0,51.0,150.0,1400.0,3700.0,Intel,Intel,0.0,0.0,0.0,medium <100,2015.0,9.333333333333334,0.0,0.0,0.0
1244,AMD Ryzen Threadripper PRO 3995WX,CPU,2020-07-14,7.0,280.0,74.0,3800.0,2700.0,TSMC,AMD,0.0,0.0,0.0,,2020.0,51.351351351351354,0.0,0.0,0.0
1245,Intel Pentium 4 HT 517,CPU,2001-01-01,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,0.0,0.0,0.0,medium <100,2001.0,1.146788990825688,0.0,0.0,0.0
1246,AMD Athlon II X2 270u,CPU,2010-09-21,45.0,25.0,117.0,410.0,2000.0,Unknown,AMD,0.0,0.0,0.0,low<30,2010.0,3.5042735042735043,0.0,0.0,0.0
1247,AMD Athlon 64 3000+,CPU,2004-10-14,90.0,67.0,84.0,69.0,1800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.8214285714285714,0.0,0.0,0.0
1248,Intel Xeon L5640,CPU,2010-03-16,32.0,60.0,239.0,1170.0,2266.0,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,4.895397489539749,0.0,0.0,0.0
1249,Intel Xeon Silver 4314,CPU,2021-04-06,10.0,135.0,148.0,624.0,2400.0,Intel,Intel,0.0,0.0,0.0,high <200,2021.0,4.216216216216216,0.0,0.0,0.0
1250,AMD A6-9120C SoC,CPU,2019-01-07,28.0,6.0,124.0,1200.0,1600.0,Unknown,AMD,0.0,0.0,0.0,low<30,2019.0,9.67741935483871,0.0,0.0,0.0
1251,Intel Core i9-10920X,CPU,2019-10-19,14.0,165.0,148.0,624.0,3500.0,Intel,Intel,0.0,0.0,0.0,high <200,2019.0,4.216216216216216,0.0,0.0,0.0
1252,Intel Core i5-1035G7,CPU,2019-08-01,10.0,25.0,148.0,624.0,1200.0,Intel,Intel,0.0,0.0,0.0,low<30,2019.0,4.216216216216216,0.0,0.0,0.0
1253,AMD Opteron 244,CPU,2004-05-18,130.0,82.0,193.0,106.0,1800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.5492227979274611,0.0,0.0,0.0
1254,Intel Celeron B830,CPU,2012-09-01,32.0,35.0,131.0,504.0,1800.0,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,3.8473282442748094,0.0,0.0,0.0
1255,AMD Sempron 3000+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1600.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7864077669902912,0.0,0.0,0.0
1256,AMD Athlon 64 X2 5000+ EE,CPU,2006-09-06,90.0,65.0,220.0,154.0,2600.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7,0.0,0.0,0.0
1257,Intel Core i9-9980HK,CPU,2019-04-23,14.0,45.0,149.0,624.0,2400.0,Intel,Intel,0.0,0.0,0.0,medium <100,2019.0,4.1879194630872485,0.0,0.0,0.0
1258,Intel Xeon Gold 6338T,CPU,2021-04-06,10.0,165.0,148.0,624.0,2100.0,Intel,Intel,0.0,0.0,0.0,high <200,2021.0,4.216216216216216,0.0,0.0,0.0
1259,AMD Opteron X2 265,CPU,2005-05-31,90.0,95.0,148.0,233.0,1800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,1.5743243243243243,0.0,0.0,0.0
1260,Intel Pentium 4 HT 3.6E,CPU,2004-08-04,90.0,115.0,109.0,125.0,3600.0,Intel,Intel,0.0,0.0,0.0,high <200,2004.0,1.146788990825688,0.0,0.0,0.0
1261,AMD Athlon 64 LE-1640,CPU,2007-10-08,90.0,45.0,230.0,227.0,2600.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2007.0,0.9869565217391304,0.0,0.0,0.0
1262,AMD Athlon 64 3700+,CPU,2001-01-01,90.0,89.0,199.0,233.0,2200.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2001.0,1.170854271356784,0.0,0.0,0.0
1263,Intel Xeon 7120M,CPU,2006-08-27,65.0,95.0,435.0,1328.0,3000.0,Intel,Intel,0.0,0.0,0.0,medium <100,2006.0,3.052873563218391,0.0,0.0,0.0
1264,Intel Core i9-10980XE,CPU,2019-10-19,14.0,165.0,148.0,624.0,3000.0,Intel,Intel,0.0,0.0,0.0,high <200,2019.0,4.216216216216216,0.0,0.0,0.0
1265,Intel Core i3-4360,CPU,2014-05-01,22.0,54.0,177.0,1400.0,3700.0,Intel,Intel,0.0,0.0,0.0,medium <100,2014.0,7.909604519774011,0.0,0.0,0.0
1266,Intel Core i5-1130G7,CPU,2020-09-02,10.0,15.0,148.0,624.0,1100.0,Intel,Intel,0.0,0.0,0.0,low<30,2020.0,4.216216216216216,0.0,0.0,0.0
1267,AMD Ryzen 5 PRO 4650GE,CPU,2020-07-21,7.0,35.0,148.0,624.0,3300.0,TSMC,AMD,0.0,0.0,0.0,medium <100,2020.0,4.216216216216216,0.0,0.0,0.0
1268,AMD Phenom II X3 710,CPU,2009-02-09,45.0,95.0,258.0,758.0,2600.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2009.0,2.937984496124031,0.0,0.0,0.0
1269,Intel Pentium Silver J5005,CPU,2017-12-01,14.0,10.0,148.0,624.0,1500.0,Intel,Intel,0.0,0.0,0.0,low<30,2017.0,4.216216216216216,0.0,0.0,0.0
1270,AMD Opteron 150,CPU,2005-08-02,90.0,85.0,148.0,106.0,2400.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,0.7162162162162162,0.0,0.0,0.0
1271,Intel Pentium M 1.30,CPU,2003-03-12,130.0,24.0,100.0,77.0,1300.0,Intel,Intel,0.0,0.0,0.0,low<30,2003.0,0.77,0.0,0.0,0.0
1272,AMD Ryzen 5 3600X,CPU,2019-07-07,7.0,95.0,74.0,3800.0,3800.0,TSMC,AMD,0.0,0.0,0.0,medium <100,2019.0,51.351351351351354,0.0,0.0,0.0
1273,Intel Pentium 4 HT 520,CPU,2004-06-21,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,0.0,0.0,0.0,medium <100,2004.0,1.146788990825688,0.0,0.0,0.0
1274,AMD Opteron 846 HE,CPU,2005-03-01,90.0,55.0,148.0,106.0,2000.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,0.7162162162162162,0.0,0.0,0.0
1275,Intel Xeon Platinum 9242,CPU,2019-04-02,14.0,350.0,148.0,8000.0,2300.0,Intel,Intel,0.0,0.0,0.0,,2019.0,54.054054054054056,0.0,0.0,0.0
1276,Intel Core i3-10105,CPU,2021-03-16,14.0,65.0,148.0,624.0,3700.0,Intel,Intel,0.0,0.0,0.0,medium <100,2021.0,4.216216216216216,0.0,0.0,0.0
1277,Intel Core i9-9960X,CPU,2018-10-19,14.0,165.0,148.0,624.0,3100.0,Intel,Intel,0.0,0.0,0.0,high <200,2018.0,4.216216216216216,0.0,0.0,0.0
1278,AMD Athlon II X2 240e,CPU,2009-10-20,45.0,45.0,117.0,410.0,2800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2009.0,3.5042735042735043,0.0,0.0,0.0
1279,AMD A8-3530MX,CPU,2011-06-14,32.0,45.0,228.0,1178.0,1900.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2011.0,5.166666666666667,0.0,0.0,0.0
1280,Intel Core 2 Quad Q8400,CPU,2009-04-19,45.0,95.0,82.0,456.0,2666.0,Intel,Intel,0.0,0.0,0.0,medium <100,2009.0,5.560975609756097,0.0,0.0,0.0
1281,Intel Core i5-7600K,CPU,2017-01-03,14.0,91.0,148.0,624.0,3800.0,Intel,Intel,0.0,0.0,0.0,medium <100,2017.0,4.216216216216216,0.0,0.0,0.0
1282,AMD Sempron 3300+,CPU,2005-08-19,90.0,62.0,148.0,63.0,2000.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,0.42567567567567566,0.0,0.0,0.0
1283,Intel Xeon E5-2680 v2,CPU,2013-09-01,22.0,115.0,160.0,1400.0,2800.0,Intel,Intel,0.0,0.0,0.0,high <200,2013.0,8.75,0.0,0.0,0.0
1284,AMD Athlon 64 3400+,CPU,2001-01-01,90.0,67.0,84.0,69.0,2400.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2001.0,0.8214285714285714,0.0,0.0,0.0
1285,AMD Athlon 64 X2 4800+ EE,CPU,2006-05-23,90.0,65.0,220.0,154.0,2400.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7,0.0,0.0,0.0
1286,Intel Atom S1260,CPU,2012-12-11,32.0,9.0,148.0,624.0,2000.0,Intel,Intel,0.0,0.0,0.0,low<30,2012.0,4.216216216216216,0.0,0.0,0.0
1287,Intel Pentium Gold G5500,CPU,2018-04-02,14.0,51.0,148.0,624.0,3800.0,Intel,Intel,0.0,0.0,0.0,medium <100,2018.0,4.216216216216216,0.0,0.0,0.0
1288,AMD Opteron 6380,CPU,2012-11-05,32.0,115.0,315.0,2400.0,2500.0,Unknown,AMD,0.0,0.0,0.0,high <200,2012.0,7.619047619047619,0.0,0.0,0.0
1289,AMD Athlon II X4 630,CPU,2009-09-16,45.0,95.0,169.0,300.0,2800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2009.0,1.7751479289940828,0.0,0.0,0.0
1290,AMD Athlon 64 X2 4200+,CPU,2006-12-01,65.0,65.0,126.0,154.0,2200.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,1.2222222222222223,0.0,0.0,0.0
1291,Intel Atom E3815,CPU,2013-10-08,22.0,5.0,148.0,624.0,1467.0,Intel,Intel,0.0,0.0,0.0,low<30,2013.0,4.216216216216216,0.0,0.0,0.0
1292,Intel Mobile Pentium 4 HT 548,CPU,2004-09-28,90.0,88.0,112.0,125.0,3334.0,Intel,Intel,0.0,0.0,0.0,medium <100,2004.0,1.1160714285714286,0.0,0.0,0.0
1293,Intel Pentium 4 2.4,CPU,2002-04-02,130.0,110.0,146.0,55.0,2400.0,Intel,Intel,0.0,0.0,0.0,high <200,2002.0,0.3767123287671233,0.0,0.0,0.0
1294,AMD Athlon II X3 420e,CPU,2010-09-21,45.0,45.0,169.0,300.0,2600.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2010.0,1.7751479289940828,0.0,0.0,0.0
1295,Intel Core i5-750s,CPU,2010-01-07,45.0,82.0,296.0,774.0,2400.0,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,2.614864864864865,0.0,0.0,0.0
1296,AMD Phenom II X4 650T,CPU,2011-07-01,45.0,95.0,346.0,904.0,2700.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2011.0,2.61271676300578,0.0,0.0,0.0
1297,Intel Core i3-3240T,CPU,2012-09-03,22.0,35.0,94.0,624.0,3000.0,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,6.638297872340425,0.0,0.0,0.0
1298,Intel Pentium 3556U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1700.0,Intel,Intel,0.0,0.0,0.0,low<30,2013.0,11.864406779661017,0.0,0.0,0.0
1299,AMD Athlon X2 4850e,CPU,2008-03-05,65.0,45.0,126.0,154.0,2500.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2008.0,1.2222222222222223,0.0,0.0,0.0
1300,Intel Core i3-2130,CPU,2011-09-04,32.0,65.0,131.0,504.0,3400.0,Intel,Intel,0.0,0.0,0.0,medium <100,2011.0,3.8473282442748094,0.0,0.0,0.0
1301,Intel Celeron G1820,CPU,2013-12-01,22.0,54.0,177.0,1400.0,2700.0,Intel,Intel,0.0,0.0,0.0,medium <100,2013.0,7.909604519774011,0.0,0.0,0.0
1302,Intel Core i5-5200U,CPU,2015-03-01,14.0,15.0,148.0,624.0,2200.0,Intel,Intel,0.0,0.0,0.0,low<30,2015.0,4.216216216216216,0.0,0.0,0.0
1303,Intel Core i9-9900X,CPU,2018-10-19,14.0,165.0,148.0,624.0,3500.0,Intel,Intel,0.0,0.0,0.0,high <200,2018.0,4.216216216216216,0.0,0.0,0.0
1304,AMD Opteron 244,CPU,2003-04-22,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2003.0,0.5492227979274611,0.0,0.0,0.0
1305,Intel Xeon E5-2643 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3500.0,Intel,Intel,0.0,0.0,0.0,high <200,2013.0,8.75,0.0,0.0,0.0
1306,Intel Celeron 2955U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1400.0,Intel,Intel,0.0,0.0,0.0,low<30,2013.0,11.864406779661017,0.0,0.0,0.0
1307,AMD Phenom II X4 905e,CPU,2009-06-02,45.0,65.0,258.0,758.0,2500.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2009.0,2.937984496124031,0.0,0.0,0.0
1308,Intel Atom Z520,CPU,2008-04-02,45.0,2.0,26.0,47.0,1334.0,Intel,Intel,0.0,0.0,0.0,low<30,2008.0,1.8076923076923077,0.0,0.0,0.0
1309,AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,148.0,63.0,2000.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2003.0,0.42567567567567566,0.0,0.0,0.0
1310,AMD Sempron 2600+,CPU,2004-07-28,130.0,62.0,80.0,37.0,1833.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.4625,0.0,0.0,0.0
1311,Intel Pentium III 1133,CPU,2000-07-31,180.0,29.0,80.0,44.0,1133.0,Intel,Intel,0.0,0.0,0.0,low<30,2000.0,0.55,0.0,0.0,0.0
1312,Intel Core i3-2120,CPU,2011-02-20,32.0,65.0,131.0,504.0,3300.0,Intel,Intel,0.0,0.0,0.0,medium <100,2011.0,3.8473282442748094,0.0,0.0,0.0
1313,Intel Xeon 3.6,CPU,2005-02-14,90.0,135.0,169.0,178.0,3600.0,Intel,Intel,0.0,0.0,0.0,high <200,2005.0,1.0532544378698225,0.0,0.0,0.0
1314,Intel Celeron G550,CPU,2012-06-01,32.0,65.0,131.0,504.0,2600.0,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,3.8473282442748094,0.0,0.0,0.0
1315,Intel Xeon E7-4809 v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,2000.0,Intel,Intel,0.0,0.0,0.0,high <200,2015.0,8.75,0.0,0.0,0.0
1316,Intel Xeon E7-4820 v3,CPU,2015-06-01,22.0,115.0,160.0,1400.0,1900.0,Intel,Intel,0.0,0.0,0.0,high <200,2015.0,8.75,0.0,0.0,0.0
1317,Intel Core i7-4710HQ,CPU,2014-04-01,22.0,47.0,264.0,1400.0,2500.0,Intel,Intel,0.0,0.0,0.0,medium <100,2014.0,5.303030303030303,0.0,0.0,0.0
1318,AMD Sempron 3200+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7864077669902912,0.0,0.0,0.0
1319,AMD Athlon II X3 435,CPU,2009-10-09,45.0,95.0,169.0,300.0,2900.0,Unknown,AMD,0.0,0.0,0.0,medium <100,2009.0,1.7751479289940828,0.0,0.0,0.0
