Unnamed: 0,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,TDP CATEGORY,year,'Transistor Density (million per mm^2)',FP16 GFLOPS per W,FP32 GFLOPS per W,FP64 GFLOPS per W,Log Transistors (million),Log FP16 GFLOPS,Log FP32 GFLOPS,Log FP64 GFLOPS
92,Intel Xeon MP 3.50,CPU,2005-03-29,90.0,0.7960649211491287,-0.2886652991836356,624.0,1.8760083983030609,Intel,Intel,0.0,0.0,0.0,high <200,2005.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
93,Intel Core i3-10110U,CPU,2019-08-21,14.0,-0.7573081608094445,-0.2886652991836356,624.0,0.5659243519078149,Intel,Intel,0.0,0.0,0.0,low<30,2019.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
94,Intel Core i3-10305,CPU,2021-03-16,14.0,-0.1924452219154178,-0.2886652991836356,624.0,2.156740693959185,Intel,Intel,0.0,0.0,0.0,medium <100,2021.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
95,Intel Core Solo T1350,CPU,2006-01-05,65.0,-0.7290650138647432,-0.7889705925551433,151.0,0.3469531612960381,Intel,Intel,0.0,0.0,0.0,low<30,2006.0,1.6777777777777778,0.0,0.0,0.0,-0.8902811622482958,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
96,AMD A4-5300B,CPU,2012-10-02,32.0,-0.1924452219154178,0.5566781275475325,1178.0,1.782430966417686,Unknown,AMD,0.0,0.0,0.0,medium <100,2012.0,4.788617886178862,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
97,Intel Core Duo T2600,CPU,2006-01-05,65.0,-0.6725787199753405,-0.7889705925551433,151.0,0.6276854569521623,Intel,Intel,0.0,0.0,0.0,medium <100,2006.0,1.6777777777777778,0.0,0.0,0.0,-0.8902811622482958,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
98,Intel Pentium G4500,CPU,2015-09-01,14.0,-0.3901472505283271,-0.2714133925156526,1400.0,1.8760083983030609,Intel,Intel,0.0,0.0,0.0,medium <100,2015.0,9.333333333333334,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
99,AMD A8-5600K,CPU,2012-10-02,32.0,0.3018098496168555,0.5566781275475325,1178.0,1.9695858301884357,Unknown,AMD,0.0,0.0,0.0,medium <100,2012.0,4.788617886178862,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
100,AMD Athlon XP 2600+,CPU,2002-10-01,130.0,-0.1500805014983658,-0.8752301258950586,37.0,0.5968049044299886,Unknown,AMD,0.0,0.0,0.0,medium <100,2002.0,0.4625,0.0,0.0,0.0,-1.8208408932534208,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
101,AMD Athlon 64 3000+,CPU,2003-12-15,130.0,0.1464725414209981,0.0995026008459823,69.0,0.4723469200224402,Unknown,AMD,0.0,0.0,0.0,medium <100,2003.0,0.3575129533678756,0.0,0.0,0.0,-1.4107639231243545,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
102,Intel Pentium D 945,CPU,2006-07-23,65.0,0.2312019822551021,-0.3576729258555677,376.0,1.782430966417686,Intel,Intel,0.0,0.0,0.0,medium <100,2006.0,2.685714285714285,0.0,0.0,0.0,-0.2805350624916606,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
103,Intel Celeron B800,CPU,2011-06-19,32.0,-0.6160924260859378,-0.4353065058614914,504.0,0.0044597605955666,Intel,Intel,0.0,0.0,0.0,medium <100,2011.0,3.84732824427481,0.0,0.0,0.0,-0.0843177659974642,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
104,Intel Atom E665C,CPU,2010-11-22,45.0,-1.0538612037288084,-1.3410316059306002,47.0,-0.1826951031751827,Intel,Intel,0.0,0.0,0.0,low<30,2010.0,1.807692307692308,0.0,0.0,0.0,-1.6640252997032543,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
105,AMD E1-2150,CPU,2014-02-01,32.0,-0.9832533363670553,0.5566781275475325,1178.0,-0.4166386828886195,Unknown,AMD,0.0,0.0,0.0,low<30,2014.0,4.788617886178862,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
106,Intel Core i5-10210U,CPU,2019-08-21,14.0,-0.7573081608094445,-0.2886652991836356,624.0,0.0980371924809413,Intel,Intel,0.0,0.0,0.0,low<30,2019.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
107,AMD Athlon Gold 3150G,CPU,2020-07-21,12.0,-0.1924452219154178,-0.2886652991836356,624.0,1.8760083983030609,GF,AMD,0.0,0.0,0.0,medium <100,2020.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
108,Intel Celeron 2.70,CPU,2003-09-24,130.0,-0.0794726341366125,-0.3059172058516187,55.0,1.1273889432200632,Intel,Intel,0.0,0.0,0.0,medium <100,2003.0,0.3767123287671233,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
109,Intel Xeon Gold 5318N,CPU,2021-04-06,10.0,1.0078885232343888,-0.2886652991836356,624.0,0.5659243519078149,Intel,Intel,0.0,0.0,0.0,high <200,2021.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
110,AMD Athlon 64 3500+,CPU,2007-02-20,90.0,-0.2348099423324698,0.4186628742036683,227.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,medium <100,2007.0,0.9869565217391304,0.0,0.0,0.0,-0.6181098885887136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
111,AMD Sempron 3400+ EE SFF,CPU,2006-05-23,90.0,-0.6160924260859378,-0.6768331992132537,81.0,0.2851920562516908,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7864077669902912,0.0,0.0,0.0,-1.3045549592414003,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
112,Intel Core i7-3525M,CPU,2012-11-01,22.0,-0.6160924260859378,-0.1851538591757375,1480.0,1.3145438069908126,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,9.25,0.0,0.0,0.0,0.6378972474678622,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
113,AMD A6-3410MX,CPU,2011-06-14,32.0,-0.4748766913624311,0.4014109675356853,1178.0,0.0980371924809413,Unknown,AMD,0.0,0.0,0.0,medium <100,2011.0,5.166666666666667,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
114,Intel Core i5-450M,CPU,2010-09-26,32.0,-0.6160924260859378,-0.866604172561067,382.0,0.8466566475639391,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,4.716049382716049,0.0,0.0,0.0,-0.2699360482670949,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
115,AMD Opteron A1150,CPU,2016-01-14,28.0,-0.6584571465029898,-0.2886652991836356,624.0,0.191614624366316,Unknown,AMD,0.0,0.0,0.0,medium <100,2016.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
116,Intel Pentium G3430,CPU,2013-09-01,22.0,-0.3477825301112752,-0.0385126524978818,1400.0,1.6888535345323117,Intel,Intel,0.0,0.0,0.0,medium <100,2013.0,7.909604519774011,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
117,Intel Core i7-10610U,CPU,2020-04-02,14.0,-0.7573081608094445,-0.2886652991836356,624.0,0.2851920562516908,Intel,Intel,0.0,0.0,0.0,low<30,2020.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
118,Intel Core i5-4210U,CPU,2014-04-14,22.0,-0.8985238955329512,-0.547443899203381,1400.0,0.191614624366316,Intel,Intel,0.0,0.0,0.0,low<30,2014.0,11.864406779661016,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
119,Intel Core 2 Duo E6420,CPU,2007-04-01,65.0,-0.1924452219154178,-0.6078255725413216,167.0,0.5968049044299886,Intel,Intel,0.0,0.0,0.0,medium <100,2007.0,1.5045045045045045,0.0,0.0,0.0,-0.8230994446528986,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
120,AMD Athlon XP 1900+,CPU,2001-11-05,180.0,-0.1500805014983658,-0.2714133925156526,37.0,0.0980371924809413,Unknown,AMD,0.0,0.0,0.0,medium <100,2001.0,0.2466666666666666,0.0,0.0,0.0,-1.8208408932534208,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
121,Intel Pentium III 1400,CPU,2001-12-01,130.0,-0.6725787199753405,-0.8752301258950586,44.0,-0.089117671289808,Intel,Intel,0.0,0.0,0.0,medium <100,2001.0,0.55,0.0,0.0,0.0,-1.7073472308555468,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
122,AMD Athlon 64 3000+,CPU,2005-04-14,130.0,-0.2348099423324698,-0.2886652991836356,105.0,0.2851920562516908,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,0.7094594594594594,0.0,0.0,0.0,-1.1322299766645452,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
123,Intel Xeon E3-1290 v2,CPU,2012-05-14,22.0,0.1182293944762968,-0.1851538591757375,1400.0,2.06316326207381,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,8.75,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
124,AMD Phenom X3 8550,CPU,2008-04-23,65.0,0.2312019822551021,0.8930903075732015,450.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,medium <100,2008.0,1.5789473684210529,0.0,0.0,0.0,-0.1602309465090898,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
125,Intel Core i5-8600K,CPU,2017-10-05,14.0,0.2312019822551021,-0.2886652991836356,624.0,1.9695858301884357,Intel,Intel,0.0,0.0,0.0,medium <100,2017.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
126,Intel Xeon Platinum 8356H,CPU,2021-04-06,14.0,1.5727514621284155,-0.2886652991836356,624.0,2.25031812584456,Intel,Intel,0.0,0.0,0.0,high <200,2021.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
127,AMD Athlon XP 2200+,CPU,2002-06-10,130.0,-0.1500805014983658,-0.8752301258950586,37.0,0.2851920562516908,Unknown,AMD,0.0,0.0,0.0,medium <100,2002.0,0.4625,0.0,0.0,0.0,-1.8208408932534208,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
128,AMD Athlon Silver PRO 3125GE,CPU,2020-07-21,12.0,-0.6160924260859378,-0.2886652991836356,624.0,1.782430966417686,GF,AMD,0.0,0.0,0.0,medium <100,2020.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
129,Intel Mobile Pentium 4 HT 538,CPU,2004-06-01,90.0,0.1323509679486474,-0.5991996192073301,125.0,1.5952761026469366,Intel,Intel,0.0,0.0,0.0,medium <100,2004.0,1.1160714285714286,0.0,0.0,0.0,-1.0162080364958788,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
130,Intel Core i7-8700,CPU,2018-01-01,14.0,-0.1924452219154178,-0.2369095791796866,624.0,1.5952761026469366,Intel,Intel,0.0,0.0,0.0,medium <100,2018.0,4.051948051948052,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
131,Intel Pentium Dual-Core E2220,CPU,2008-03-02,65.0,-0.1924452219154178,-0.901107985897033,105.0,0.8466566475639391,Intel,Intel,0.0,0.0,0.0,medium <100,2008.0,1.3636363636363635,0.0,0.0,0.0,-1.1322299766645452,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
132,AMD Ryzen 5 4600U,CPU,2020-01-06,7.0,-0.7573081608094445,-0.2196576725117035,9800.0,0.5659243519078149,TSMC,AMD,0.0,0.0,0.0,low<30,2020.0,62.82051282051282,0.0,0.0,0.0,1.9064164122426752,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
133,AMD Ryzen Threadripper 2970WX,CPU,2018-10-02,12.0,2.420045870469456,0.2720216675258126,19200.0,1.4081212388761872,GF,AMD,0.0,0.0,0.0,,2018.0,90.14084507042251,0.0,0.0,0.0,2.35782190608792,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
134,AMD Opteron X2 875 HE,CPU,2006-02-01,90.0,-0.3336609566389245,-0.2886652991836356,233.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,1.5743243243243243,0.0,0.0,0.0,-0.60067366269177,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
135,Intel Atom Z605,CPU,2010-05-04,45.0,-1.0821043506735095,-1.0046194259049313,140.0,-0.4634273988313069,Intel,Intel,0.0,0.0,0.0,low<30,2010.0,2.1538461538461537,0.0,0.0,0.0,-0.9407064078829006,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
136,Intel Xeon Platinum 8351N,CPU,2021-04-06,10.0,2.067006533660689,-0.2886652991836356,624.0,0.8466566475639391,Intel,Intel,0.0,0.0,0.0,,2021.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
137,Intel Atom N475,CPU,2010-06-01,45.0,-1.0114964833117566,-0.9959934725709396,123.0,0.3170083830927181,Intel,Intel,0.0,0.0,0.0,low<30,2010.0,1.8636363636363635,0.0,0.0,0.0,-1.0269483769004275,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
138,Intel Core i5-3350P,CPU,2012-09-03,22.0,-0.1359589280260152,-0.4180545991935083,624.0,1.501698670761562,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,4.69172932330827,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
139,Intel Xeon E5-1660 v2,CPU,2013-09-01,22.0,0.7254570537873755,-0.1851538591757375,1400.0,2.06316326207381,Intel,Intel,0.0,0.0,0.0,high <200,2013.0,8.75,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
140,AMD Sempron 3300+,CPU,2005-07-15,90.0,-0.2348099423324698,-0.2886652991836356,69.0,0.4723469200224402,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,0.4662162162162162,0.0,0.0,0.0,-1.4107639231243545,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
141,AMD Ryzen 5 PRO 2600,CPU,2018-09-19,12.0,-0.1924452219154178,0.0908766475119908,4800.0,1.782430966417686,GF,AMD,0.0,0.0,0.0,medium <100,2018.0,25.0,0.0,0.0,0.0,1.4273670453271825,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
142,AMD Phenom X4 9450e,CPU,2008-10-01,65.0,-0.1924452219154178,0.8930903075732015,450.0,0.5659243519078149,Unknown,AMD,0.0,0.0,0.0,medium <100,2008.0,1.5789473684210529,0.0,0.0,0.0,-0.1602309465090898,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
143,AMD A4-3420,CPU,2011-12-20,32.0,-0.1924452219154178,0.4014109675356853,1178.0,1.2209663751054378,Unknown,AMD,0.0,0.0,0.0,medium <100,2011.0,5.166666666666667,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
144,Intel Pentium 4 1.80,CPU,2001-08-27,180.0,-0.1642020749707165,0.3065254808617786,42.0,0.2851920562516908,Intel,Intel,0.0,0.0,0.0,medium <100,2001.0,0.1935483870967742,0.0,0.0,0.0,-1.737864165626562,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
145,AMD Opteron 248,CPU,2004-12-01,90.0,0.0899862475315954,-0.2886652991836356,106.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.7162162162162162,0.0,0.0,0.0,-1.1259270481529586,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
146,Intel Pentium 4 506,CPU,2005-06-01,90.0,0.0758646740592448,-0.6250774792093047,125.0,1.0899579704659133,Intel,Intel,0.0,0.0,0.0,medium <100,2005.0,1.146788990825688,0.0,0.0,0.0,-1.0162080364958788,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
147,Intel Core i7-3840QM,CPU,2012-09-03,22.0,-0.4748766913624311,-0.1851538591757375,1400.0,1.2209663751054378,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,8.75,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
148,Intel Pentium 4 2.53,CPU,2002-05-06,130.0,0.4430255843403621,-0.3059172058516187,55.0,0.965499986058365,Intel,Intel,0.0,0.0,0.0,high <200,2002.0,0.3767123287671233,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
149,Intel Mobile Pentium 4 2.40,CPU,2003-06-11,130.0,-0.2630530892771712,-0.4353065058614914,55.0,0.8466566475639391,Intel,Intel,0.0,0.0,0.0,medium <100,2003.0,0.4198473282442748,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
150,Intel Xeon Phi 7110P,CPU,2012-11-12,22.0,3.126124544086989,1.4537772742826498,5000.0,-0.2294838191178701,Intel,Intel,0.0,0.0,0.0,,2012.0,14.285714285714286,0.0,0.0,0.0,1.4547635003828576,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
151,Intel Core i3-7300,CPU,2017-01-03,14.0,-0.3901472505283271,-0.2886652991836356,624.0,2.3438955577299345,Intel,Intel,0.0,0.0,0.0,medium <100,2017.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
152,Intel Core i7-3520M,CPU,2012-06-03,22.0,-0.6160924260859378,-0.547443899203381,624.0,1.3145438069908126,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,5.288135593220339,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
153,AMD Turion 64 MT-30,CPU,2005-03-10,90.0,-0.7996728812264965,-0.4870622258654404,114.0,0.0980371924809413,Unknown,AMD,0.0,0.0,0.0,low<30,2005.0,0.912,0.0,0.0,0.0,-1.0775272106731208,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
154,AMD Sempron LE-1300,CPU,2007-10-08,65.0,-0.4748766913624311,-0.2886652991836356,624.0,0.7530792156785643,Unknown,AMD,0.0,0.0,0.0,medium <100,2007.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
155,Intel Atom Z625,CPU,2010-05-04,45.0,-1.0821043506735095,-1.0046194259049313,140.0,0.3787694881370655,Intel,Intel,0.0,0.0,0.0,low<30,2010.0,2.1538461538461537,0.0,0.0,0.0,-0.9407064078829006,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
156,Intel Core i5-4200U,CPU,2013-06-04,22.0,-0.8985238955329512,-0.547443899203381,1400.0,0.0980371924809413,Intel,Intel,0.0,0.0,0.0,low<30,2013.0,11.864406779661016,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
157,Intel Pentium E5700,CPU,2010-08-08,45.0,-0.1924452219154178,-0.8579782192270755,228.0,1.4081212388761872,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,2.7804878048780486,0.0,0.0,0.0,-0.6151722167027249,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
158,Intel Core i3-3110M,CPU,2012-06-01,22.0,-0.6160924260859378,-0.547443899203381,624.0,0.8466566475639391,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,5.288135593220339,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
159,Intel Pentium G3420T,CPU,2013-09-01,22.0,-0.6160924260859378,-0.0385126524978818,1400.0,1.1273889432200632,Intel,Intel,0.0,0.0,0.0,medium <100,2013.0,7.909604519774011,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
160,AMD E1-1500,CPU,2013-01-06,40.0,-0.8561591751158992,-0.918359892565016,624.0,-0.0142557257815082,Unknown,AMD,0.0,0.0,0.0,low<30,2013.0,8.32,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
161,AMD A10-9700E,CPU,2017-07-27,28.0,-0.6160924260859378,0.5566781275475325,1178.0,1.4081212388761872,Unknown,AMD,0.0,0.0,0.0,medium <100,2017.0,4.788617886178862,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
162,Intel Pentium 4-M 2.00,CPU,2002-06-24,130.0,-0.6584571465029898,-0.4353065058614914,55.0,0.4723469200224402,Intel,Intel,0.0,0.0,0.0,medium <100,2002.0,0.4198473282442748,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
163,Intel Xeon E5620,CPU,2010-03-16,32.0,0.0193783801698421,0.4962964542095919,1170.0,0.8466566475639391,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,4.895397489539749,0.0,0.0,0.0,0.480246207855315,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
164,Intel Core i3-3120M,CPU,2012-09-30,22.0,-0.6160924260859378,-0.547443899203381,624.0,0.9402340794493138,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,5.288135593220339,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
165,AMD Opteron 6274,CPU,2011-11-14,32.0,0.5136334517021155,1.1604948609269383,2400.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,high <200,2011.0,7.594936708860759,0.0,0.0,0.0,0.9622269813360248,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
166,AMD Ryzen 7 1800X,CPU,2017-03-02,14.0,0.2312019822551021,0.0908766475119908,4800.0,1.9695858301884357,GF,AMD,0.0,0.0,0.0,medium <100,2017.0,25.0,0.0,0.0,0.0,1.4273670453271825,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
167,Intel Core i3-3120ME,CPU,2012-08-01,22.0,-0.6160924260859378,-0.547443899203381,624.0,0.8466566475639391,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,5.288135593220339,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
168,AMD Ryzen 3 3200U,CPU,2019-01-06,12.0,-0.8985238955329512,0.246143807523838,4940.0,1.0338115113346884,GF,AMD,0.0,0.0,0.0,low<30,2019.0,23.52380952380953,0.0,0.0,0.0,1.4466613265252135,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
169,Intel Xeon E-2124G,CPU,2018-05-31,14.0,-0.0935942076089632,-0.4784362725314489,1400.0,1.782430966417686,Intel,Intel,0.0,0.0,0.0,medium <100,2018.0,11.11111111111111,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
170,AMD Athlon 700,CPU,2000-06-05,180.0,-0.5454845587241846,-0.5301919925353981,37.0,-0.744159694487431,Unknown,AMD,0.0,0.0,0.0,medium <100,2000.0,0.3083333333333333,0.0,0.0,0.0,-1.8208408932534208,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
171,AMD Athlon 64 2700+,CPU,2004-04-27,130.0,-0.6584571465029898,-0.3231691125196017,69.0,0.0980371924809413,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.4791666666666667,0.0,0.0,0.0,-1.4107639231243545,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
172,AMD Ryzen 7 2700X,CPU,2018-04-19,12.0,0.3724177169786088,0.0908766475119908,4800.0,2.06316326207381,GF,AMD,0.0,0.0,0.0,high <200,2018.0,25.0,0.0,0.0,0.0,1.4273670453271825,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
173,AMD Ryzen Embedded V1807B,CPU,2018-02-21,14.0,-0.4748766913624311,0.246143807523838,4950.0,1.7356422504749989,GF,AMD,0.0,0.0,0.0,medium <100,2018.0,23.571428571428573,0.0,0.0,0.0,1.4480184983473945,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
174,AMD Athlon II X3 415e,CPU,2010-05-11,45.0,-0.4748766913624311,-0.1075202791698139,300.0,0.9402340794493138,Unknown,AMD,0.0,0.0,0.0,medium <100,2010.0,1.7751479289940828,0.0,0.0,0.0,-0.4316584450736437,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
175,Intel Core i5-2310,CPU,2011-05-22,32.0,0.2312019822551021,0.2978995275277871,1160.0,1.3145438069908126,Intel,Intel,0.0,0.0,0.0,medium <100,2011.0,5.37037037037037,0.0,0.0,0.0,0.474489251859871,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
